Price,Baths,Land size,Beds,House size,Seller_type,town,district
19000000,2,12.5,3,2000,Member,Kaduwela,Colombo
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
55000000,5,32,6,3600,Premium-Member,Kandy City,Kandy
45000000,2,20,5,3500,Member,Anuradhapura City,Anuradhapura
28000000,3,10,4,2650,Premium-Member,Homagama,Colombo
6000000,2,40,4,1700,Member,Padukka,Colombo
23000000,4,7,4,2600,Premium-Member,Malabe,Colombo
8800000,1,10,2,1400,Premium-Member,Ganemulla,Gampaha
13500000,2,10,2,2000,Premium-Member,Beruwala,Kalutara
26500000,3,43,3,2850,Premium-Member,Negombo,Gampaha
27500000,4,8,4,3012,Premium-Member,Piliyandala,Colombo
4000000,1,5,2,550,Member,Colombo 10,Colombo
16500000,2,12.5,3,3150,Premium-Member,Negombo,Gampaha
20000000,1,10.79,3,2360,Premium-Member,Piliyandala,Colombo
4800000,1,24,4,1196,Premium-Member,Tangalla,Hambantota
37000000,3,15,5,3000,Premium-Member,Malabe,Colombo
21000000,2,13.99,3,1400,Premium-Member,Malabe,Colombo
19500000,2,12.5,3,2000,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
13500000,1,10.5,3,1500,Member,Kandy City,Kandy
14500000,2,15,4,2000,Premium-Member,Ganemulla,Gampaha
6000000,1,,1,10890,Member,Mahiyanganaya,Badulla
10400000,2,4,2,2500,Premium-Member,Battaramulla,Colombo
60000000,3,20,5,1800,Member,Maharagama,Colombo
2500000,2,15,2,1500,Member,Dankotuwa,Puttalam
12000000,2,17.5,4,2200,Member,Godagama,Colombo
62500000,1,24,5,1900,Premium-Member,Maharagama,Colombo
28000000,4,10,4,2800,Premium-Member,Malabe,Colombo
7300000,2,12.5,3,1400,Member,Panadura,Kalutara
18000000,1,6,3,1500,Member,Nugegoda,Colombo
3950000,1,14.2,3,1150,Member,Elpitiya,Galle
60000000,6,30,6,6000,Premium-Member,Negombo,Gampaha
11000000,2,10,5,2100,Premium-Member,Negombo,Gampaha
15000000,1,10.5,2,1300,Premium-Member,Negombo,Gampaha
17500000,2,13,4,1830,Premium-Member,Kottawa,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
145000000,5,62,5,5570,Premium-Member,Malabe,Colombo
17000000,2,11,3,1550,Premium-Member,Negombo,Gampaha
32500000,2,32,4,3400,Premium-Member,Ganemulla,Gampaha
100000000,4,10,4,4000,Premium-Member,Kotte,Colombo
52000000,4,13,5,3600,Premium-Member,Nugegoda,Colombo
28500000,5,8.5,4,2506,Premium-Member,Piliyandala,Colombo
120000000,4,14.1,5,5044,Premium-Member,Colombo 6,Colombo
16000000,3,8,3,1500,Premium-Member,Piliyandala,Colombo
17500000,3,12,4,1500,Premium-Member,Piliyandala,Colombo
18500000,3,12,4,1500,Premium-Member,Piliyandala,Colombo
26500000,3,9.5,4,3500,Premium-Member,Piliyandala,Colombo
12800000,2,6.5,3,1250,Premium-Member,Piliyandala,Colombo
14000000,2,10,3,1500,Premium-Member,Piliyandala,Colombo
14000000,2,8,3,1500,Premium-Member,Piliyandala,Colombo
25500000,4,6.2,4,2500,Premium-Member,Piliyandala,Colombo
14000000,2,8.5,3,1450,Premium-Member,Piliyandala,Colombo
23500000,3,7,3,3000,Premium-Member,Piliyandala,Colombo
27000000,3,19,4,3000,Premium-Member,Piliyandala,Colombo
55000000,4,7.96,5,2500,Premium-Member,Mount Lavinia,Colombo
25500000,5,7,4,3000,Premium-Member,Piliyandala,Colombo
14000000,3,10,3,1460,Premium-Member,Piliyandala,Colombo
25500000,4,6.2,4,2500,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,2500,Premium-Member,Piliyandala,Colombo
44000000,4,8.26,4,3500,Premium-Member,Mount Lavinia,Colombo
14900000,3,9.4,3,1250,Premium-Member,Kaduwela,Colombo
24000000,3,10,3,900,Premium-Member,Malabe,Colombo
12000000,1,22,3,1500,Member,Galle City,Galle
17500000,3,10,5,2500,Premium-Member,Athurugiriya,Colombo
3800000,1,16.5,1,1500,Premium-Member,Gampaha City,Gampaha
21000000,4,6,4,2005,Premium-Member,Athurugiriya,Colombo
45500000,3,9.6,4,2600,Member,Nawala,Colombo
44000000,5,12.5,6,6500,Premium-Member,Talawatugoda,Colombo
15000000,2,17,4,2000,Premium-Member,Athurugiriya,Colombo
38500000,4,25,8,4000,Premium-Member,Nittambuwa,Gampaha
8800000,2,2,3,544,Premium-Member,Mount Lavinia,Colombo
22000000,4,6,5,2067,Premium-Member,Athurugiriya,Colombo
31500000,2,15,4,1800,Premium-Member,Kaduwela,Colombo
36000000,4,10,4,3000,Premium-Member,Malabe,Colombo
10000000,1,95,4,500,Member,Ruwanwella,Kegalle
20500000,2,10,3,1600,Premium-Member,Negombo,Gampaha
11900000,2,6,4,2200,Premium-Member,Athurugiriya,Colombo
140000000,3,15.6,3,3500,Member,Colombo 5,Colombo
30500000,3,7.5,4,3200,Premium-Member,Piliyandala,Colombo
28500000,4,7.7,5,2500,Premium-Member,Piliyandala,Colombo
19000000,2,11.4,3,1900,Premium-Member,Athurugiriya,Colombo
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
33500000,4,10,4,4000,Premium-Member,Piliyandala,Colombo
36000000,4,8.5,4,3100,Premium-Member,Piliyandala,Colombo
40000000,4,10,5,3000,Premium-Member,Piliyandala,Colombo
9900000,1,10,3,1420,Premium-Member,Negombo,Gampaha
14900000,2,15,4,1536,Member,Dankotuwa,Puttalam
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
14200000,2,7.6,3,1070,Premium-Member,Malabe,Colombo
26500000,3,10,4,3500,Premium-Member,Negombo,Gampaha
31500000,4,13.2,4,2100,Premium-Member,Negombo,Gampaha
26000000,3,10.5,4,2400,Premium-Member,Malabe,Colombo
30000000,3,20,4,3500,Premium-Member,Negombo,Gampaha
36000000,3,7.6,4,3600,Premium-Member,Malabe,Colombo
25000000,3,10,4,3000,Premium-Member,Negombo,Gampaha
40000000,5,11,5,3500,Premium-Member,Talawatugoda,Colombo
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
60000000,4,15,4,3000,Premium-Member,Talawatugoda,Colombo
20500000,3,10,3,2000,Premium-Member,Negombo,Gampaha
9900000,1,10,3,1400,Premium-Member,Negombo,Gampaha
65000000,3,10,5,4000,Premium-Member,Battaramulla,Colombo
19500000,3,15,3,2150,Premium-Member,Negombo,Gampaha
170000000,7,24,6,14000,Premium-Member,Battaramulla,Colombo
25500000,4,7.5,4,2874,Premium-Member,Piliyandala,Colombo
25500000,4,6,4,2478,Premium-Member,Piliyandala,Colombo
33500000,4,10,4,3415,Premium-Member,Piliyandala,Colombo
6500000,1,9.14,2,1150,Member,Ragama,Gampaha
25500000,4,7.5,4,2985,Premium-Member,Piliyandala,Colombo
28500000,4,7.5,4,2895,Premium-Member,Piliyandala,Colombo
36000000,4,10,4,3200,Premium-Member,Malabe,Colombo
24800000,4,6,4,2785,Premium-Member,Piliyandala,Colombo
39000000,2,12.5,2,1000,Premium-Member,Moratuwa,Colombo
14000000,3,8,3,1575,Premium-Member,Piliyandala,Colombo
8700000,2,10,3,1400,Premium-Member,Bandaragama,Kalutara
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
65000000,4,12.5,5,4000,Premium-Member,Malabe,Colombo
21000000,4,6,4,2005,Premium-Member,Malabe,Colombo
39000000,2,12.5,2,1000,Premium-Member,Moratuwa,Colombo
52500000,3,20,4,3000,Premium-Member,Talawatugoda,Colombo
26500000,3,6.5,4,2800,Premium-Member,Malabe,Colombo
39000000,2,12.5,2,1000,Premium-Member,Moratuwa,Colombo
38000000,2,9.5,3,8000,Member,Moratuwa,Colombo
190000000,8,20.5,8,10000,Premium-Member,Talawatugoda,Colombo
7700000,2,9.9,2,1200,Member,Piliyandala,Colombo
24800000,3,6,4,2560,Premium-Member,Piliyandala,Colombo
115000000,4,22,5,4500,Premium-Member,Talawatugoda,Colombo
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
4800000,2,10,3,1800,Member,Piliyandala,Colombo
17000000,2,11,3,1550,Premium-Member,Negombo,Gampaha
21000000,1,8,2,2500,Member,Ratmalana,Colombo
5200000,1,9.5,3,1500,Premium-Member,Ambalangoda,Galle
4700000,1,10,4,2000,Premium-Member,Ambalangoda,Galle
26500000,3,10,4,3500,Premium-Member,Negombo,Gampaha
17000000,2,11,3,1600,Premium-Member,Negombo,Gampaha
9900000,1,10,3,1400,Premium-Member,Negombo,Gampaha
26000000,1,7.03,1,2000,Member,Kandy City,Kandy
19500000,2,12.5,3,2000,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
20500000,2,10,3,1610,Premium-Member,Negombo,Gampaha
11000000,3,10,4,1800,Member,Talawatugoda,Colombo
33000000,3,6.23,5,1800,Premium-Member,Dehiwala,Colombo
29500000,4,8,4,3521,Premium-Member,Piliyandala,Colombo
24800000,3,6.5,4,2482,Premium-Member,Piliyandala,Colombo
26000000,3,7.5,4,2498,Premium-Member,Piliyandala,Colombo
42000000,3,4,2,1600,Premium-Member,Colombo 6,Colombo
11500000,2,6,4,1500,Member,Athurugiriya,Colombo
14000000,2,12.5,4,2300,Premium-Member,Piliyandala,Colombo
23500000,4,10,5,3750,Premium-Member,Piliyandala,Colombo
14500000,3,10,3,1651,Premium-Member,Piliyandala,Colombo
35000000,4,6.5,6,2200,Premium-Member,Dehiwala,Colombo
14000000,3,10,3,1463,Premium-Member,Piliyandala,Colombo
3500000,1,7,2,850,Premium-Member,Ja-Ela,Gampaha
75000000,5,58,5,1,Premium-Member,Digana,Kandy
56000000,3,8,4,3250,Premium-Member,Battaramulla,Colombo
5500000,1,20,3,800,Premium-Member,Ukuwela,Matale
42000000,4,8.26,4,1794,Premium-Member,Mount Lavinia,Colombo
22499999,2,8,4,3949,Member,Kandana,Gampaha
12000000,1,41,3,1000,Member,Beliatta,Hambantota
52500000,6,15,5,3500,Premium-Member,Maharagama,Colombo
47500000,3,20,5,3500,Premium-Member,Battaramulla,Colombo
115000000,4,22,5,4000,Premium-Member,Talawatugoda,Colombo
65000000,5,10,6,5000,Premium-Member,Boralesgamuwa,Colombo
21000000,3,15,6,1976,Premium-Member,Gampaha City,Gampaha
8900000,4,3.6,3,1360,Member,Moratuwa,Colombo
30000000,1,15,2,1200,Member,Kelaniya,Gampaha
48000000,4,11.61,4,3500,Premium-Member,Maharagama,Colombo
92000000,3,20,4,3500,Premium-Member,Nawala,Colombo
32000000,4,20,5,2000,Premium-Member,Kadawatha,Gampaha
12800000,2,2.7,2,748.68,Premium-Member,Dehiwala,Colombo
28500000,4,8.5,4,2560,Premium-Member,Piliyandala,Colombo
25500000,4,6.5,4,2456,Premium-Member,Piliyandala,Colombo
9900000,1,10,3,1425,Premium-Member,Negombo,Gampaha
26500000,3,43,3,2850,Premium-Member,Negombo,Gampaha
13500000,2,11.7,4,2138,Member,Ganemulla,Gampaha
9500000,2,2,2,1260,Member,Colombo 10,Colombo
25500000,4,6,4,2854,Premium-Member,Piliyandala,Colombo
9500000,1,27,2,7350,Member,Ahangama,Galle
24800000,4,6.5,4,2531,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,2651,Premium-Member,Piliyandala,Colombo
5000000,1,80,4,1705,Member,Kegalle City,Kegalle
2500000,1,6.2,3,1000,Premium-Member,Ganemulla,Gampaha
14000000,2,10,3,1532,Premium-Member,Piliyandala,Colombo
50000000,3,10.5,4,4000,Premium-Member,Battaramulla,Colombo
9900000,1,10,3,1450,Premium-Member,Negombo,Gampaha
59000000,3,39,7,5400,Premium-Member,Matugama,Kalutara
19500000,2,12.5,3,2000,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
13000000,2,11,4,2100,Premium-Member,Negombo,Gampaha
25500000,4,6.2,4,2511,Premium-Member,Piliyandala,Colombo
17000000,1,54,3,2500,Member,Horana,Kalutara
15000000,1,18,3,1500,Premium-Member,Galle City,Galle
4500000,2,10,4,2775,Premium-Member,Padukka,Colombo
65000000,4,10.5,6,2400,Premium-Member,Dehiwala,Colombo
190000000,8,20,8,10000,Premium-Member,Talawatugoda,Colombo
13500000,1,15,3,1052,Member,Kiribathgoda,Gampaha
12000000,2,6.7,3,1200,Premium-Member,Kadawatha,Gampaha
30500000,3,7.5,4,3200,Premium-Member,Piliyandala,Colombo
33000000,2,12.6,4,2300,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,3210,Premium-Member,Piliyandala,Colombo
43000000,5,11,8,5000,Premium-Member,Kohuwala,Colombo
17000000,2,11,3,1550,Premium-Member,Negombo,Gampaha
29000000,4,10.5,4,2600,Premium-Member,Athurugiriya,Colombo
29000000,4,10.5,4,2600,Premium-Member,Malabe,Colombo
8500000,1,15,2,650,Member,Wattala,Gampaha
6500000,1,10,3,2000,Member,Matugama,Kalutara
20000000,1,36.92,4,2200,Premium-Member,Kundasale,Kandy
75000000,5,16.4,5,4500,Member,Kandy City,Kandy
16500000,2,10.2,3,1700,Premium-Member,Panadura,Kalutara
4600000,1,15,3,1250,Member,Hikkaduwa,Galle
17000000,1,15,1,1900,Premium-Member,Athurugiriya,Colombo
19000000,1,8,3,1200,Premium-Member,Malabe,Colombo
25500000,3,9.15,5,1800,Premium-Member,Maharagama,Colombo
14200000,2,7.86,3,1100,Premium-Member,Malabe,Colombo
22500000,3,6.3,4,2200,Premium-Member,Malabe,Colombo
12000000,2,6.7,3,1200,Premium-Member,Kadawatha,Gampaha
64000000,7,17.5,5,2800,Premium-Member,Talawatugoda,Colombo
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
26500000,3,10,4,3500,Premium-Member,Negombo,Gampaha
54500000,3,35,6,4240,Member,Mirigama,Gampaha
7500000,1,24,3,2400,Premium-Member,Padukka,Colombo
9700000,1,9.9,3,1525,Member,Matara City,Matara
65000000,3,10,5,4000,Premium-Member,Battaramulla,Colombo
170000000,9,17.5,9,12000,Premium-Member,Battaramulla,Colombo
18500000,1,10,3,1800,Premium-Member,Pannipitiya,Colombo
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
50000000,6,7,8,5000,Premium-Member,Nugegoda,Colombo
28000000,2,10.5,4,2000,Premium-Member,Battaramulla,Colombo
47000000,4,11.7,5,3050,Premium-Member,Battaramulla,Colombo
25500000,4,6.2,4,2250,Premium-Member,Boralesgamuwa,Colombo
25500000,4,6.2,4,2250,Premium-Member,Piliyandala,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
23500000,4,7,4,2000,Premium-Member,Malabe,Colombo
24500000,2,21,4,2000,Premium-Member,Kottawa,Colombo
25500000,4,6.2,4,2550,Premium-Member,Piliyandala,Colombo
38500000,4,47,5,3850,Member,Mirigama,Gampaha
170000000,5,27,6,7100,Premium-Member,Nugegoda,Colombo
65000000,5,12,5,3800,Premium-Member,Nugegoda,Colombo
12000000,2,21,3,1510,Premium-Member,Piliyandala,Colombo
12500000,2,8.8,3,1600,Premium-Member,Piliyandala,Colombo
14500000,2,6,4,1600,Premium-Member,Piliyandala,Colombo
21000000,4,6,4,2005,Premium-Member,Athurugiriya,Colombo
20500000,3,6.5,3,2000,Premium-Member,Athurugiriya,Colombo
25500000,4,6.2,4,2200,Premium-Member,Piliyandala,Colombo
28500000,4,7.7,5,2500,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
12000000,1,2,2,800,Member,Dehiwala,Colombo
36000000,4,10,4,3000,Premium-Member,Malabe,Colombo
28000000,4,10,4,2800,Premium-Member,Athurugiriya,Colombo
14000000,3,8,3,1652,Premium-Member,Piliyandala,Colombo
17500000,4,7.5,4,1800,Premium-Member,Kottawa,Colombo
12000000,1,10,4,1800,Member,Panadura,Kalutara
26000000,3,8.5,4,2300,Premium-Member,Piliyandala,Colombo
17500000,3,10,5,2500,Premium-Member,Kottawa,Colombo
33500000,5,16,6,3600,Premium-Member,Kottawa,Colombo
33000000,3,8,4,2900,Premium-Member,Kottawa,Colombo
25500000,4,7.5,4,2985,Premium-Member,Piliyandala,Colombo
96500000,4,23,5,4500,Premium-Member,Dehiwala,Colombo
15000000,2,7.5,3,1050,Member,Kottawa,Colombo
7000000,1,20,2,5445,Premium-Member,Galle City,Galle
21000000,4,6,4,2005,Premium-Member,Malabe,Colombo
25500000,3,10,5,2700,Member,Piliyandala,Colombo
9700000,2,11,3,1500,Member,Piliyandala,Colombo
11500000,1,8,2,1200,Member,Piliyandala,Colombo
14000000,2,8,3,1400,Member,Piliyandala,Colombo
13500000,2,10,3,1500,Member,Piliyandala,Colombo
25500000,4,6,4,2754,Premium-Member,Piliyandala,Colombo
24800000,4,6,4,2865,Premium-Member,Piliyandala,Colombo
15500000,1,6.8,3,2000,Premium-Member,Malabe,Colombo
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
40000000,5,11,5,3500,Premium-Member,Talawatugoda,Colombo
34000000,4,10,4,4000,Premium-Member,Piliyandala,Colombo
23500000,3,7.5,5,3250,Premium-Member,Piliyandala,Colombo
11000000,2,10,5,2100,Premium-Member,Negombo,Gampaha
30500000,4,8.5,4,3519,Premium-Member,Piliyandala,Colombo
24500000,4,6.3,4,1700,Premium-Member,Malabe,Colombo
9900000,1,10,3,1450,Premium-Member,Negombo,Gampaha
26500000,3,43,3,2850,Premium-Member,Negombo,Gampaha
14000000,2,12.6,4,2400,Premium-Member,Piliyandala,Colombo
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
19000000,2,11.4,3,1900,Premium-Member,Malabe,Colombo
15000000,2,10,3,1900,Premium-Member,Maharagama,Colombo
70000000,5,12.5,9,4200,Premium-Member,Nugegoda,Colombo
26000000,3,7.5,4,2463,Premium-Member,Piliyandala,Colombo
25500000,3,6.5,4,2200,Premium-Member,Malabe,Colombo
29000000,4,10,4,2600,Premium-Member,Malabe,Colombo
36000000,3,7.8,4,3600,Premium-Member,Malabe,Colombo
26000000,4,10.5,4,2400,Premium-Member,Malabe,Colombo
35000000,2,17.8,4,2500,Premium-Member,Wattala,Gampaha
19500000,2,12.5,3,2000,Premium-Member,Negombo,Gampaha
24800000,4,6.5,4,2561,Premium-Member,Piliyandala,Colombo
35000000,4,8.5,4,2853,Premium-Member,Piliyandala,Colombo
28500000,4,8.5,4,2631,Premium-Member,Piliyandala,Colombo
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
34000000,4,9,4,3412,Premium-Member,Piliyandala,Colombo
21500000,3,9.5,3,2463,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,2500,Premium-Member,Piliyandala,Colombo
26500000,3,10,3,2800,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,2986,Premium-Member,Piliyandala,Colombo
27000000,4,19,4,3415,Premium-Member,Piliyandala,Colombo
33500000,4,16,5,3458,Premium-Member,Piliyandala,Colombo
21500000,3,9.5,3,2686,Premium-Member,Piliyandala,Colombo
24800000,3,6,4,2500,Premium-Member,Piliyandala,Colombo
14000000,2,8,3,1562,Premium-Member,Piliyandala,Colombo
24500000,3,10,3,2500,Premium-Member,Malabe,Colombo
28000000,4,10,4,2985,Premium-Member,Piliyandala,Colombo
23500000,3,6,4,2000,Premium-Member,Malabe,Colombo
36000000,3,7.8,4,3500,Premium-Member,Malabe,Colombo
25500000,3,10,3,2300,Premium-Member,Malabe,Colombo
23500000,3,6,4,2500,Premium-Member,Malabe,Colombo
36000000,3,7.8,4,3600,Premium-Member,Malabe,Colombo
49500000,4,10,4,4000,Premium-Member,Talawatugoda,Colombo
36000000,3,7.8,4,3500,Premium-Member,Malabe,Colombo
17500000,3,6.5,4,2500,Premium-Member,Piliyandala,Colombo
25500000,5,7,4,2986,Premium-Member,Piliyandala,Colombo
16800000,3,8,3,1480,Premium-Member,Athurugiriya,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
23500000,3,6,4,2000,Premium-Member,Malabe,Colombo
13500000,1,14,3,1400,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2400,Premium-Member,Piliyandala,Colombo
24500000,3,6.3,4,1800,Premium-Member,Malabe,Colombo
27500000,4,8,4,2280,Premium-Member,Talawatugoda,Colombo
27500000,3,6.5,4,2800,Premium-Member,Talawatugoda,Colombo
34500000,4,7.5,5,3500,Premium-Member,Malabe,Colombo
65000000,4,10,5,4000,Premium-Member,Malabe,Colombo
49500000,4,10,4,10,Premium-Member,Talawatugoda,Colombo
190000000,8,20.5,8,10000,Premium-Member,Talawatugoda,Colombo
29500000,3,8,4,4000,Premium-Member,Malabe,Colombo
33000000,4,8,4,3000,Premium-Member,Kottawa,Colombo
37500000,3,9,5,3100,Premium-Member,Malabe,Colombo
48000000,3,10.12,4,2650,Premium-Member,Malabe,Colombo
16500000,2,10,5,2200,Premium-Member,Wadduwa,Kalutara
65000000,4,12.5,5,4000,Premium-Member,Malabe,Colombo
26500000,3,6.5,4,2600,Premium-Member,Malabe,Colombo
9900000,1,10,3,1400,Premium-Member,Negombo,Gampaha
60000000,4,15,4,4000,Premium-Member,Talawatugoda,Colombo
45000000,4,11,5,3800,Premium-Member,Talawatugoda,Colombo
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
20500000,2,10,3,1600,Premium-Member,Negombo,Gampaha
65000000,3,10,5,4000,Premium-Member,Battaramulla,Colombo
115000000,4,22,5,4500,Premium-Member,Battaramulla,Colombo
16000000,2,8,3,1800,Premium-Member,Athurugiriya,Colombo
18500000,3,9,3,1900,Premium-Member,Athurugiriya,Colombo
16000000,2,8,3,1800,Premium-Member,Athurugiriya,Colombo
45000000,4,7,4,3800,Premium-Member,Battaramulla,Colombo
96000000,4,13.5,5,3350,Premium-Member,Battaramulla,Colombo
170000000,7,24,6,14000,Premium-Member,Battaramulla,Colombo
75000000,4,14,5,4000,Premium-Member,Battaramulla,Colombo
28500000,4,8.5,4,3000,Premium-Member,Piliyandala,Colombo
42500000,2,9.8,3,1500,Premium-Member,Dehiwala,Colombo
12800000,2,15,3,1950,Member,Anuradhapura City,Anuradhapura
185000000,2,8,3,1532,Premium-Member,Piliyandala,Colombo
34000000,2,10,3,4000,Premium-Member,Dehiwala,Colombo
28000000,2,20,4,1500,Premium-Member,Bandaragama,Kalutara
28500000,4,8.5,4,2489,Premium-Member,Piliyandala,Colombo
57000000,5,6.8,7,3000,Member,Mount Lavinia,Colombo
38000000,4,15,4,4000,Premium-Member,Moratuwa,Colombo
33000000,4,8,4,3500,Premium-Member,Kottawa,Colombo
76000000,3,7.8,4,2200,Premium-Member,Dehiwala,Colombo
30000000,3,20,4,3500,Premium-Member,Negombo,Gampaha
18500000,3,8,3,1522,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,3421,Premium-Member,Piliyandala,Colombo
12000000,2,21,3,1564,Premium-Member,Kesbewa,Colombo
160000000,3,6.75,3,3900,Premium-Member,Colombo 3,Colombo
26500000,3,10,4,3500,Premium-Member,Negombo,Gampaha
14500000,3,6.8,3,2200,Premium-Member,Kaduwela,Colombo
50000000,6,7,8,5500,Premium-Member,Nugegoda,Colombo
33000000,4,8,4,3000,Premium-Member,Battaramulla,Colombo
36000000,3,6,3,2800,Premium-Member,Battaramulla,Colombo
13000000,2,9,3,1500,Premium-Member,Kottawa,Colombo
13000000,2,9,3,1500,Premium-Member,Homagama,Colombo
100000000,5,20,5,5000,Premium-Member,Battaramulla,Colombo
15000000,2,17,4,20000,Premium-Member,Athurugiriya,Colombo
8000000,1,10,2,5000,Premium-Member,Deniyaya,Matara
31500000,4,13.2,4,2100,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
19500000,2,12.5,3,2000,Premium-Member,Negombo,Gampaha
9900000,1,10,3,1450,Premium-Member,Negombo,Gampaha
14500000,3,6.8,3,2000,Premium-Member,Kaduwela,Colombo
8500000,1,10,2,1200,Premium-Member,Seeduwa,Gampaha
20500000,3,10,3,2000,Premium-Member,Negombo,Gampaha
9900000,1,10,3,1400,Premium-Member,Negombo,Gampaha
11000000,2,10,5,2100,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
66000000,3,29,5,3500,Premium-Member,Malabe,Colombo
40750000,3,4,2,1600,Premium-Member,Kohuwala,Colombo
7500000,2,15,4,2050,Member,Moratuwa,Colombo
25000000,3,10,4,3000,Premium-Member,Negombo,Gampaha
67500000,3,22.6,5,3000,Premium-Member,Nugegoda,Colombo
66000000,3,29,5,3500,Premium-Member,Battaramulla,Colombo
